-2.970297029703	121.712
-2.960396039604	90.6869
-2.950495049505	72.0696
-2.940594059406	59.6562
-2.930693069307	50.7879
-2.920792079208	44.1354
-2.910891089109	38.9602
-2.90099009901	34.8193
-2.891089108911	31.4305
-2.881188118812	28.606
-2.871287128713	26.2155
-2.861386138614	24.1662
-2.851485148515	22.3897
-2.841584158416	20.8351
-2.831683168317	19.4631
-2.821782178218	18.2434
-2.811881188119	17.152
-2.80198019802	16.1696
-2.792079207921	15.2807
-2.782178217822	14.4726
-2.772277227723	13.7348
-2.762376237624	13.0584
-2.752475247525	12.4362
-2.742574257426	11.8619
-2.732673267327	11.3302
-2.722772277228	10.8365
-2.712871287129	10.3769
-2.70297029703	9.94811
-2.693069306931	9.54705
-2.683168316832	9.17117
-2.673267326733	8.81818
-2.663366336634	8.48608
-2.653465346535	8.17308
-2.643564356436	7.8776
-2.633663366337	7.59822
-2.623762376238	7.33369
-2.613861386139	7.08287
-2.60396039604	6.84473
-2.594059405941	6.61836
-2.584158415842	6.40291
-2.574257425743	6.19764
-2.564356435644	6.00185
-2.554455445545	5.81491
-2.544554455446	5.63626
-2.534653465347	5.46536
-2.524752475248	5.30173
-2.514851485149	5.14494
-2.50495049505	4.99458
-2.49504950495	4.85026
-2.485148514851	4.71165
-2.475247524752	4.57843
-2.465346534653	4.45028
-2.455445544554	4.32695
-2.445544554455	4.20818
-2.435643564356	4.09372
-2.425742574257	3.98336
-2.415841584158	3.87688
-2.405940594059	3.7741
-2.39603960396	3.67483
-2.386138613861	3.57891
-2.376237623762	3.48617
-2.366336633663	3.39647
-2.356435643564	3.30967
-2.346534653465	3.22563
-2.336633663366	3.14423
-2.326732673267	3.06536
-2.316831683168	2.9889
-2.306930693069	2.91476
-2.29702970297	2.84283
-2.287128712871	2.77302
-2.277227722772	2.70525
-2.267326732673	2.63943
-2.257425742574	2.57548
-2.247524752475	2.51333
-2.237623762376	2.4529
-2.227722772277	2.39413
-2.217821782178	2.33696
-2.207920792079	2.28133
-2.19801980198	2.22717
-2.188118811881	2.17444
-2.178217821782	2.12307
-2.168316831683	2.07302
-2.158415841584	2.02425
-2.148514851485	1.9767
-2.138613861386	1.93033
-2.128712871287	1.8851
-2.118811881188	1.84098
-2.108910891089	1.79791
-2.09900990099	1.75587
-2.089108910891	1.71482
-2.079207920792	1.67473
-2.069306930693	1.63556
-2.059405940594	1.59728
-2.049504950495	1.55987
-2.039603960396	1.52329
-2.029702970297	1.48751
-2.019801980198	1.45252
-2.009900990099	1.41828
-2	1.38477
-1.990099009901	1.35196
-1.980198019802	1.31984
-1.970297029703	1.28837
-1.960396039604	1.25755
-1.950495049505	1.22734
-1.940594059406	1.19773
-1.930693069307	1.16869
-1.920792079208	1.14022
-1.910891089109	1.11229
-1.90099009901	1.08487
-1.891089108911	1.05797
-1.881188118812	1.03155
-1.871287128713	1.0056
-1.861386138614	0.980111
-1.851485148515	0.95506
-1.841584158416	0.930433
-1.831683168317	0.906216
-1.821782178218	0.882394
-1.811881188119	0.858953
-1.80198019802	0.835878
-1.792079207921	0.813156
-1.782178217822	0.790774
-1.772277227723	0.768717
-1.762376237624	0.746973
-1.752475247525	0.725528
-1.742574257426	0.70437
-1.732673267327	0.683485
-1.722772277228	0.662862
-1.712871287129	0.642486
-1.70297029703	0.622347
-1.693069306931	0.60243
-1.683168316832	0.582724
-1.673267326733	0.563215
-1.663366336634	0.543891
-1.653465346535	0.524739
-1.643564356436	0.505746
-1.633663366337	0.486899
-1.623762376238	0.468184
-1.613861386139	0.449587
-1.60396039604	0.431095
-1.594059405941	0.412694
-1.584158415842	0.394368
-1.574257425743	0.376103
-1.564356435644	0.357883
-1.554455445545	0.339692
-1.544554455446	0.321513
-1.534653465347	0.303328
-1.524752475248	0.285119
-1.514851485149	0.266868
-1.50495049505	0.248553
-1.49504950495	0.230153
-1.485148514851	0.211646
-1.475247524752	0.193009
-1.465346534653	0.174214
-1.455445544554	0.155236
-1.445544554455	0.136045
-1.435643564356	0.116609
-1.425742574257	0.0968957
-1.415841584158	0.0768674
-1.405940594059	0.0564846
-1.39603960396	0.0357043
-1.386138613861	0.0144792
-1.376237623762	-0.00724222
-1.366336633663	-0.0295168
-1.356435643564	-0.0524073
-1.346534653465	-0.075983
-1.336633663366	-0.100321
-1.326732673267	-0.125507
-1.316831683168	-0.151638
-1.306930693069	-0.178822
-1.29702970297	-0.207181
-1.287128712871	-0.236854
-1.277227722772	-0.267999
-1.267326732673	-0.300797
-1.257425742574	-0.335456
-1.247524752475	-0.372217
-1.237623762376	-0.411362
-1.227722772277	-0.453221
-1.217821782178	-0.498181
-1.207920792079	-0.546705
-1.19801980198	-0.599348
-1.188118811881	-0.656779
-1.178217821782	-0.71982
-1.168316831683	-0.789479
-1.158415841584	-0.867022
-1.148514851485	-0.954048
-1.138613861386	-1.05261
-1.128712871287	-1.16541
-1.118811881188	-1.29601
-1.108910891089	-1.44931
-1.09900990099	-1.63215
-1.089108910891	-1.85441
-1.079207920792	-2.13091
-1.069306930693	-2.48493
-1.059405940594	-2.95529
-1.049504950495	-3.61183
-1.039603960396	-4.59426
-1.029702970297	-6.22856
-1.019801980198	-9.49268
-1.009900990099	-19.2763
